Date,FIPS,MMWR_week,Recip_County,Recip_State,Series_Complete_Pop_Pct,Series_Complete_Yes,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity
08/26/2021,36005,34,Bronx County,NY,49.1,695664,695596,58.9,657946,61.5,141824,75.1,97.5,817706,57.7,817598,69.2,761634,71.2,155357,82.3,D,15,16,16,16,Metro,3,4,4,4
08/26/2021,36081,34,Queens County,NY,64.2,1446317,1446253,74.4,1369195,76,282343,76.7,97.5,1657423,73.5,1657293,85.3,1555114,86.3,313083,85,C,12,12,12,12,Metro,4,4,4,4
08/25/2021,36005,34,Bronx County,NY,48.9,693112,693044,58.7,655935,61.3,141619,75,97.5,814138,57.4,814030,68.9,758708,70.9,155179,82.2,D,15,16,16,16,Metro,3,4,4,4
08/25/2021,36085,34,Richmond County,NY,53.2,253481,253463,62,241299,64.8,63300,79.8,97.5,286684,60.2,286650,70.1,269979,72.5,68673,86.6,B,8,8,8,8,Metro,4,4,4,4
08/25/2021,36061,34,New York County,NY,67.5,1100052,1099971,75.1,1057255,75.7,215387,78,97.5,1258480,77.3,1258328,85.9,1199212,85.9,238043,86.2,C,12,12,12,12,Metro,4,4,4,4
08/25/2021,36047,34,Kings County,NY,50.3,1286735,1286637,59.8,1226642,62,242871,66,97.5,1479252,57.8,1479028,68.7,1397928,70.6,270850,73.6,D,16,16,16,15,Metro,4,4,4,3
08/25/2021,36081,34,Queens County,NY,64,1442540,1442476,74.2,1366071,75.8,282041,76.6,97.5,1653296,73.4,1653166,85.1,1551624,86.1,312780,84.9,C,12,12,12,12,Metro,4,4,4,4
08/24/2021,36005,34,Bronx County,NY,48.7,690294,690226,58.4,653594,61.1,141434,74.9,97.5,809691,57.1,809585,68.6,754971,70.6,154928,82.1,D,15,16,16,16,Metro,3,4,4,4
08/24/2021,36047,34,Kings County,NY,50.1,1283364,1283266,59.6,1223765,61.8,242560,65.9,97.5,1474950,57.6,1474728,68.5,1394243,70.4,270543,73.5,D,16,16,16,15,Metro,4,4,4,3
08/24/2021,36085,34,Richmond County,NY,53.1,252761,252743,61.8,240662,64.6,63221,79.7,97.5,285663,60,285629,69.8,269099,72.2,68584,86.5,B,8,8,8,8,Metro,4,4,4,4
08/24/2021,36061,34,New York County,NY,67.4,1098262,1098181,75,1055680,75.6,215185,77.9,97.5,1256025,77.1,1255876,85.8,1197037,85.7,237758,86.1,C,12,12,12,12,Metro,4,4,4,4
08/24/2021,36081,34,Queens County,NY,63.8,1438839,1438775,74,1362991,75.6,281745,76.5,97.5,1648748,73.2,1648618,84.8,1547797,85.9,312465,84.8,C,12,12,12,12,Metro,4,4,4,4
08/23/2021,36085,34,Richmond County,NY,53,252264,252246,61.7,240253,64.5,63180,79.7,97.5,285046,59.9,285012,69.7,268599,72.1,68555,86.4,B,8,8,8,8,Metro,4,4,4,4
08/23/2021,36047,34,Kings County,NY,50,1281007,1280909,59.5,1221767,61.7,242332,65.9,97.5,1472313,57.5,1472091,68.4,1391972,70.3,270366,73.5,D,16,16,16,15,Metro,4,4,4,3
08/23/2021,36081,34,Queens County,NY,63.7,1436127,1436064,73.9,1360738,75.5,281533,76.4,97.5,1645717,73,1645587,84.7,1545238,85.7,312282,84.8,C,12,12,12,12,Metro,4,4,4,4
08/23/2021,36061,34,New York County,NY,67.4,1097153,1097072,74.9,1054697,75.5,215083,77.9,97.5,1254528,77,1254379,85.7,1195699,85.6,237595,86,C,12,12,12,12,Metro,4,4,4,4
08/23/2021,36005,34,Bronx County,NY,48.5,688514,688446,58.3,652164,61,141316,74.9,97.5,807425,56.9,807319,68.4,753085,70.4,154816,82,D,15,16,16,16,Metro,3,4,4,4
08/22/2021,36081,34,Queens County,NY,63.6,1433820,1433757,73.8,1358850,75.4,281371,76.4,97.5,1643046,72.9,1642916,84.5,1542975,85.6,312113,84.7,C,12,12,12,12,Metro,4,4,4,4
08/22/2021,36061,34,New York County,NY,67.3,1096358,1096277,74.9,1054010,75.5,214980,77.9,97.5,1253227,76.9,1253078,85.6,1194553,85.5,237376,86,C,12,12,12,12,Metro,4,4,4,4
08/22/2021,36005,34,Bronx County,NY,48.5,687834,687766,58.2,651584,60.9,141268,74.8,97.5,806382,56.9,806276,68.3,752208,70.3,154785,82,D,15,16,16,16,Metro,3,4,4,4
08/22/2021,36085,34,Richmond County,NY,52.9,251802,251784,61.6,239893,64.4,63161,79.6,97.5,284559,59.8,284525,69.6,268181,72,68527,86.4,B,8,8,8,8,Metro,4,4,4,4
08/22/2021,36047,34,Kings County,NY,50,1279482,1279385,59.4,1220482,61.7,242205,65.8,97.5,1470404,57.4,1470182,68.3,1390313,70.2,270251,73.5,D,16,16,16,15,Metro,4,4,4,3
08/21/2021,36047,33,Kings County,NY,49.8,1275980,1275883,59.3,1217547,61.5,241934,65.8,97.5,1465770,57.3,1465549,68.1,1386413,70,269980,73.4,D,15,16,16,15,Metro,3,4,4,3
08/21/2021,36061,33,New York County,NY,67.2,1094898,1094818,74.8,1052766,75.4,214863,77.8,97.5,1250802,76.8,1250653,85.4,1192460,85.4,237105,85.9,C,12,12,12,12,Metro,4,4,4,4
08/21/2021,36081,33,Queens County,NY,63.4,1429680,1429618,73.6,1355394,75.2,281063,76.3,97.5,1637933,72.7,1637804,84.3,1538662,85.4,311810,84.7,C,12,12,12,12,Metro,4,4,4,4
08/21/2021,36005,33,Bronx County,NY,48.4,685903,685835,58.1,649994,60.8,141146,74.8,97.5,803558,56.7,803452,68.0,749915,70.1,154669,81.9,D,15,16,16,16,Metro,3,4,4,4
08/21/2021,36085,33,Richmond County,NY,52.7,251108,251090,61.4,239347,64.3,63122,79.6,97.5,283686,59.6,283654,69.4,267485,71.8,68477,86.4,B,8,8,8,8,Metro,4,4,4,4
08/20/2021,36085,33,Richmond County,NY,52.6,250506,250488,61.2,238824,64.1,63075,79.5,97.5,282799,59.4,282767,69.1,266767,71.6,68429,86.3,B,8,8,8,8,Metro,4,4,4,4
08/20/2021,36081,33,Queens County,NY,63.3,1426332,1426272,73.4,1352637,75,280762,76.2,97.5,1633409,72.5,1633281,84.0,1534807,85.2,311473,84.6,C,12,12,12,12,Metro,4,4,4,4
08/20/2021,36061,33,New York County,NY,67.1,1093188,1093108,74.7,1051287,75.3,214682,77.7,97.5,1248258,76.6,1248110,85.2,1190215,85.2,236814,85.8,C,12,12,12,12,Metro,4,4,4,4
08/20/2021,36047,33,Kings County,NY,49.7,1273042,1272946,59.1,1215017,61.4,241624,65.7,97.5,1461563,57.1,1461344,67.9,1382857,69.9,269680,73.3,D,15,16,16,15,Metro,3,4,4,3
08/20/2021,36005,33,Bronx County,NY,48.2,683482,683415,57.9,648018,60.6,140966,74.7,97.5,800118,56.4,800014,67.7,747161,69.9,154505,81.9,D,15,16,16,16,Metro,3,4,4,4
08/19/2021,36081,33,Queens County,NY,63.1,1422772,1422713,73.2,1349676,74.9,280465,76.1,97.5,1628125,72.2,1627997,83.8,1530404,84.9,311125,84.5,C,12,12,12,12,Metro,4,4,4,4
08/19/2021,36061,33,New York County,NY,67,1091463,1091383,74.5,1049761,75.2,214495,77.7,97.5,1245222,76.5,1245074,85.0,1187543,85,236495,85.6,C,12,12,12,12,Metro,4,4,4,4
08/19/2021,36005,33,Bronx County,NY,48,681160,681093,57.7,646077,60.4,140792,74.6,97.5,796039,56.1,795936,67.4,743779,69.5,154274,81.7,D,15,16,16,16,Metro,3,4,4,4
08/19/2021,36085,33,Richmond County,NY,52.5,249767,249749,61.1,238177,63.9,62999,79.4,97.5,281593,59.1,281561,68.8,265746,71.3,68321,86.2,B,8,8,8,8,Metro,4,4,4,4
08/19/2021,36047,33,Kings County,NY,49.6,1269726,1269630,59,1212104,61.2,241272,65.6,97.5,1456393,56.9,1456176,67.6,1378413,69.6,269261,73.2,D,15,16,16,15,Metro,3,4,4,3
08/18/2021,36061,33,New York County,NY,66.9,1089778,1089698,74.4,1048269,75.1,214330,77.6,97.5,1242200,76.3,1242052,84.8,1184909,84.9,236190,85.5,C,12,12,12,12,Metro,4,4,4,4
08/18/2021,36047,33,Kings County,NY,49.5,1266635,1266539,58.8,1209439,61.1,240935,65.5,97.5,1451255,56.7,1451039,67.4,1374022,69.4,268876,73.1,D,15,16,16,15,Metro,3,4,4,3
08/18/2021,36005,33,Bronx County,NY,47.9,678785,678719,57.5,644134,60.2,140594,74.5,97.5,791983,55.8,791882,67.1,740487,69.2,154078,81.6,D,15,16,16,16,Metro,3,4,4,4
08/18/2021,36085,33,Richmond County,NY,52.3,249152,249135,60.9,237640,63.8,62943,79.4,97.5,280644,58.9,280612,68.6,264958,71.1,68256,86.1,B,8,8,8,8,Metro,4,4,4,4
08/18/2021,36081,33,Queens County,NY,63,1419440,1419381,73,1346873,74.7,280171,76.1,97.5,1623029,72,1622901,83.5,1526154,84.7,310756,84.4,C,12,12,12,12,Metro,4,4,4,4
08/17/2021,36081,33,Queens County,NY,62.9,1416682,1416623,72.9,1344548,74.6,279916,76,97.5,1618876,71.8,1618748,83.3,1522681,84.5,310437,84.3,C,12,12,12,12,Metro,4,4,4,4
08/17/2021,36047,33,Kings County,NY,49.4,1263863,1263768,58.7,1207012,61,240624,65.4,97.5,1446927,56.5,1446713,67.2,1370352,69.2,268533,73,D,15,16,16,15,Metro,3,4,4,3
08/17/2021,36085,33,Richmond County,NY,52.2,248614,248597,60.8,237176,63.7,62883,79.3,97.5,279899,58.8,279867,68.4,264339,71,68215,86,B,8,8,8,8,Metro,4,4,4,4
08/17/2021,36061,33,New York County,NY,66.8,1088336,1088256,74.3,1046997,75,214175,77.6,97.5,1239798,76.1,1239652,84.7,1182818,84.7,235957,85.5,C,12,12,12,12,Metro,4,4,4,4
08/17/2021,36005,33,Bronx County,NY,47.7,676672,676606,57.3,642419,60.1,140434,74.4,97.5,788371,55.6,788270,66.7,737607,69,153910,81.5,D,15,16,16,16,Metro,3,4,4,4
08/16/2021,36061,33,New York County,NY,66.8,1087212,1087132,74.2,1046023,74.9,214048,77.5,97.5,1237893,76,1237747,84.5,1181167,84.6,235748,85.4,C,12,12,12,12,Metro,4,4,4,4
08/16/2021,36005,33,Bronx County,NY,47.6,675219,675153,57.2,641221,60,140334,74.3,97.5,785849,55.4,785749,66.5,735651,68.8,153788,81.5,D,15,16,16,16,Metro,3,4,4,4
08/16/2021,36081,33,Queens County,NY,62.8,1414316,1414257,72.8,1342614,74.5,279712,75.9,97.5,1615761,71.7,1615634,83.1,1520069,84.3,310188,84.2,C,12,12,12,12,Metro,4,4,4,4
08/16/2021,36085,33,Richmond County,NY,52.1,248136,248119,60.7,236790,63.6,62840,79.2,97.5,279302,58.7,279270,68.3,263837,70.8,68155,85.9,B,8,8,8,8,Metro,4,4,4,4
08/16/2021,36047,33,Kings County,NY,49.3,1261327,1261232,58.6,1204860,60.9,240392,65.3,97.5,1443439,56.4,1443225,67.0,1367395,69.1,268280,72.9,D,15,16,16,15,Metro,3,4,4,3
08/15/2021,36047,33,Kings County,NY,49.2,1258870,1258776,58.5,1202807,60.8,240189,65.3,97.5,1439903,56.2,1439690,66.9,1364441,68.9,268082,72.9,D,15,16,16,15,Metro,3,4,4,3
08/15/2021,36061,33,New York County,NY,66.7,1086057,1085980,74.2,1045031,74.8,213965,77.5,97.5,1235929,75.9,1235784,84.4,1179493,84.5,235619,85.3,C,12,12,12,12,Metro,4,4,4,4
08/15/2021,36085,33,Richmond County,NY,52,247576,247559,60.5,236324,63.5,62791,79.2,97.5,278384,58.5,278352,68.1,263109,70.6,68095,85.9,B,8,8,8,8,Metro,4,4,4,4
08/15/2021,36005,33,Bronx County,NY,47.5,674046,673980,57.1,640237,59.9,140256,74.3,97.5,783937,55.3,783837,66.4,734102,68.6,153710,81.4,D,15,16,16,16,Metro,3,4,4,4
08/15/2021,36081,33,Queens County,NY,62.6,1411299,1411240,72.6,1340156,74.4,279506,75.9,97.5,1611665,71.5,1611540,82.9,1516779,84.2,309937,84.1,C,12,12,12,12,Metro,4,4,4,4
08/14/2021,36081,32,Queens County,NY,62.5,1408541,1408483,72.5,1337935,74.2,279307,75.8,97.5,1607720,71.3,1607595,82.7,1513632,84,309725,84.1,C,12,12,12,12,Metro,4,4,4,4
08/14/2021,36061,32,New York County,NY,66.6,1084971,1084894,74.1,1044098,74.8,213866,77.5,97.5,1234162,75.8,1234018,84.3,1178002,84.4,235509,85.3,C,12,12,12,12,Metro,4,4,4,4
08/14/2021,36005,32,Bronx County,NY,47.4,672670,672604,57,639145,59.8,140157,74.2,97.5,781477,55.1,781377,66.2,732139,68.5,153619,81.4,D,15,16,16,16,Metro,3,4,4,4
08/14/2021,36047,32,Kings County,NY,49.1,1256380,1256286,58.3,1200718,60.7,239979,65.2,97.5,1436131,56.1,1435919,66.7,1361340,68.8,267837,72.8,D,15,16,16,15,Metro,3,4,4,3
08/14/2021,36085,32,Richmond County,NY,51.9,247243,247226,60.4,236041,63.4,62765,79.1,97.5,277755,58.3,277723,67.9,262609,70.5,68062,85.8,B,8,8,8,8,Metro,4,4,4,4
08/13/2021,36047,32,Kings County,NY,49,1253497,1253403,58.2,1198213,60.5,239638,65.1,97.5,1431484,55.9,1431275,66.5,1357483,68.6,267475,72.7,D,15,16,16,15,Metro,3,4,4,3
08/13/2021,36061,32,New York County,NY,66.5,1083454,1083377,74,1042781,74.7,213730,77.4,97.5,1231534,75.6,1231391,84.1,1175754,84.2,235327,85.2,C,12,12,12,12,Metro,4,4,4,4
08/13/2021,36085,32,Richmond County,NY,51.8,246694,246677,60.3,235586,63.3,62718,79.1,97.5,276664,58.1,276632,67.6,261766,70.3,67987,85.7,B,8,8,8,8,Metro,4,4,4,4
08/13/2021,36081,32,Queens County,NY,62.4,1405415,1405357,72.3,1335350,74.1,279007,75.7,97.5,1602863,71.1,1602739,82.5,1509675,83.8,309424,84,C,12,12,12,12,Metro,4,4,4,4
08/13/2021,36005,32,Bronx County,NY,47.3,670767,670701,56.8,637573,59.6,140002,74.2,97.5,777942,54.9,777843,65.9,729435,68.2,153438,81.3,D,15,16,16,16,Metro,3,4,4,4
08/12/2021,36047,32,Kings County,NY,48.8,1249768,1249674,58,1195018,60.4,239252,65,97.5,1425317,55.7,1425110,66.2,1352530,68.3,267001,72.6,D,15,16,16,15,Metro,3,4,4,3
08/12/2021,36061,32,New York County,NY,66.4,1081510,1081433,73.9,1041080,74.6,213508,77.3,97.5,1228297,75.4,1228155,83.9,1173073,84,235111,85.1,C,12,12,12,12,Metro,4,4,4,4
08/12/2021,36081,32,Queens County,NY,62.2,1401256,1401198,72.1,1331869,73.9,278615,75.6,97.5,1596278,70.8,1596155,82.1,1504575,83.5,309003,83.9,C,12,12,12,12,Metro,4,4,4,4
08/12/2021,36005,32,Bronx County,NY,47.1,668282,668216,56.6,635508,59.4,139780,74,97.5,773683,54.6,773584,65.5,726235,67.9,153215,81.2,D,15,16,16,16,Metro,3,4,4,4
08/12/2021,36085,32,Richmond County,NY,51.6,245851,245834,60.1,234882,63.1,62651,79,97.5,275192,57.8,275161,67.3,260643,70,67884,85.6,B,8,8,8,8,Metro,4,4,4,4
08/11/2021,36005,32,Bronx County,NY,47,666490,666424,56.4,634060,59.3,139626,74,97.5,770164,54.3,770065,65.2,723593,67.7,153033,81.1,D,15,16,16,16,Metro,3,4,4,4
08/11/2021,36081,32,Queens County,NY,62.1,1398965,1398907,72,1329913,73.8,278377,75.6,97.5,1592012,70.6,1591889,81.9,1501282,83.3,308746,83.8,C,12,12,12,12,Metro,4,4,4,4
08/11/2021,36047,32,Kings County,NY,48.7,1247574,1247481,57.9,1193068,60.3,239000,65,97.5,1421257,55.5,1421052,66.0,1349238,68.2,266665,72.5,D,15,16,16,15,Metro,3,4,4,3
08/11/2021,36085,32,Richmond County,NY,51.6,245485,245468,60,234564,63,62623,79,97.5,274612,57.7,274581,67.1,260179,69.9,67847,85.6,B,8,8,8,8,Metro,4,4,4,4
08/11/2021,36061,32,New York County,NY,66.3,1080274,1080197,73.8,1039964,74.5,213360,77.3,97.5,1226071,75.3,1225929,83.7,1171197,83.9,234919,85.1,C,12,12,12,12,Metro,4,4,4,4
08/10/2021,36061,32,New York County,NY,66.2,1078719,1078642,73.7,1038586,74.4,213119,77.2,97.5,1223048,75.1,1222906,83.5,1168755,83.7,234635,85,C,12,12,12,12,Metro,4,4,4,4
08/10/2021,36005,32,Bronx County,NY,46.9,664541,664476,56.3,632496,59.1,139496,73.9,97.5,765367,54,765268,64.8,720384,67.4,152840,81,D,15,16,16,16,Metro,3,4,4,4
08/10/2021,36081,32,Queens County,NY,62,1396623,1396565,71.9,1327931,73.7,278152,75.5,97.5,1586327,70.4,1586206,81.6,1497213,83.1,308403,83.7,C,12,12,12,12,Metro,4,4,4,4
08/10/2021,36085,32,Richmond County,NY,51.4,244932,244915,59.9,234084,62.8,62572,78.9,97.5,273601,57.5,273571,66.9,259454,69.7,67775,85.5,B,8,8,8,8,Metro,4,4,4,4
08/10/2021,36047,32,Kings County,NY,48.6,1245218,1245125,57.8,1191034,60.2,238729,64.9,97.5,1416091,55.3,1415887,65.8,1345359,68,266331,72.4,D,15,16,16,15,Metro,3,4,4,3
08/09/2021,36061,32,New York County,NY,66.2,1077452,1077375,73.6,1037463,74.3,212991,77.1,97.5,1220560,74.9,1220419,83.3,1166689,83.5,234459,84.9,C,12,12,12,12,Metro,4,4,4,4
08/09/2021,36005,32,Bronx County,NY,46.8,663032,662967,56.1,631230,59,139384,73.8,97.5,761733,53.7,761635,64.5,717985,67.1,152683,80.9,D,15,16,16,16,Metro,3,4,4,4
08/09/2021,36085,32,Richmond County,NY,51.3,244470,244453,59.8,233697,62.7,62525,78.8,97.5,272726,57.3,272697,66.7,258811,69.5,67718,85.4,B,8,8,8,8,Metro,4,4,4,4
08/09/2021,36047,32,Kings County,NY,48.5,1242786,1242693,57.7,1188981,60.1,238495,64.8,97.5,1411117,55.1,1410914,65.5,1341656,67.8,265996,72.3,D,15,16,16,15,Metro,3,4,4,3
08/09/2021,36081,32,Queens County,NY,61.9,1394104,1394046,71.7,1325823,73.6,277914,75.5,97.5,1581105,70.2,1580985,81.4,1493524,82.9,308112,83.7,C,12,12,12,12,Metro,4,4,4,4
08/08/2021,36005,32,Bronx County,NY,46.7,662466,662401,56.1,630777,59,139349,73.8,97.5,760147,53.6,760050,64.4,716757,67,152622,80.9,D,15,16,16,16,Metro,3,4,4,4
08/08/2021,36081,32,Queens County,NY,61.8,1392394,1392336,71.6,1324421,73.5,277793,75.4,97.5,1577615,70,1577495,81.2,1490816,82.7,307968,83.6,C,12,12,12,12,Metro,4,4,4,4
08/08/2021,36061,32,New York County,NY,66.1,1076851,1076774,73.5,1036931,74.3,212950,77.1,97.5,1219269,74.9,1219129,83.3,1165647,83.5,234370,84.9,C,12,12,12,12,Metro,4,4,4,4
08/08/2021,36047,32,Kings County,NY,48.5,1241601,1241508,57.7,1187994,60,238395,64.8,97.5,1408338,55,1408137,65.4,1339495,67.7,265845,72.3,D,15,16,16,15,Metro,3,4,4,3
08/08/2021,36085,32,Richmond County,NY,51.3,244264,244247,59.7,233526,62.7,62512,78.8,97.5,272156,57.2,272127,66.5,258384,69.4,67696,85.4,B,8,8,8,8,Metro,4,4,4,4
08/07/2021,36047,31,Kings County,NY,48.4,1238424,1238331,57.5,1185379,59.9,238130,64.7,97.5,1402141,54.8,1401943,65.1,1334479,67.4,265422,72.1,D,15,16,16,15,Metro,3,4,4,3
08/07/2021,36085,31,Richmond County,NY,51.2,243694,243677,59.6,233060,62.6,62470,78.8,97.5,270957,56.9,270928,66.2,257419,69.1,67631,85.3,B,8,8,8,8,Metro,4,4,4,4
08/07/2021,36081,31,Queens County,NY,61.6,1388809,1388751,71.5,1321489,73.3,277513,75.3,97.5,1570453,69.7,1570333,80.8,1485198,82.4,307595,83.5,C,12,12,12,12,Metro,4,4,4,4
08/07/2021,36061,31,New York County,NY,66,1075393,1075316,73.4,1035719,74.2,212857,77.1,97.5,1216123,74.7,1215983,83.0,1163020,83.3,234166,84.8,C,12,12,12,12,Metro,4,4,4,4
08/07/2021,36005,31,Bronx County,NY,46.6,660763,660698,55.9,629393,58.8,139230,73.8,97.5,756471,53.3,756374,64.0,713854,66.7,152432,80.8,D,15,16,16,16,Metro,3,4,4,4
08/06/2021,36005,31,Bronx County,NY,46.5,659137,659075,55.8,628044,58.7,139083,73.7,97.5,753061,53.1,752965,63.8,711177,66.5,152219,80.6,D,15,16,16,16,Metro,3,4,4,4
08/06/2021,36081,31,Queens County,NY,61.5,1386499,1386441,71.3,1319560,73.2,277265,75.3,97.5,1565748,69.5,1565628,80.6,1481329,82.2,307238,83.4,C,12,12,12,12,Metro,4,4,4,4
08/06/2021,36047,31,Kings County,NY,48.3,1236003,1235910,57.4,1183284,59.8,237877,64.7,97.5,1397583,54.6,1397386,64.9,1330675,67.2,265051,72,D,15,16,16,15,Metro,3,4,4,3
08/06/2021,36085,31,Richmond County,NY,51.1,243198,243181,59.5,232646,62.5,62440,78.7,97.5,269954,56.7,269925,66.0,256612,68.9,67572,85.2,B,8,8,8,8,Metro,4,4,4,4
08/06/2021,36061,31,New York County,NY,66,1074163,1074087,73.4,1034649,74.1,212748,77,97.5,1213783,74.5,1213646,82.9,1160997,83.1,234005,84.7,C,12,12,12,12,Metro,4,4,4,4
08/05/2021,36047,31,Kings County,NY,48.2,1232825,1232733,57.3,1180526,59.6,237538,64.6,97.5,1391377,54.4,1391181,64.6,1325326,67,264539,71.9,D,15,16,16,15,Metro,3,4,4,3
08/05/2021,36061,31,New York County,NY,65.8,1072323,1072247,73.2,1033005,74,212571,77,97.5,1210255,74.3,1210118,82.6,1157872,82.9,233720,84.6,C,12,12,12,12,Metro,4,4,4,4
08/05/2021,36005,31,Bronx County,NY,46.3,656765,656703,55.6,626017,58.5,138844,73.6,97.5,748649,52.8,748553,63.4,707572,66.2,151945,80.5,D,15,16,16,16,Metro,3,4,4,4
08/05/2021,36085,31,Richmond County,NY,50.9,242583,242566,59.3,232131,62.3,62382,78.7,97.5,268617,56.4,268588,65.7,255497,68.6,67471,85.1,B,8,8,8,8,Metro,4,4,4,4
08/05/2021,36081,31,Queens County,NY,61.4,1383206,1383148,71.2,1316797,73.1,276980,75.2,97.5,1559449,69.2,1559330,80.2,1476075,81.9,306836,83.3,C,12,12,12,12,Metro,4,4,4,4
08/04/2021,36085,31,Richmond County,NY,50.8,242000,241983,59.2,231631,62.2,62317,78.6,97.5,267713,56.2,267684,65.4,254715,68.4,67397,85,B,8,8,8,8,Metro,4,4,4,4
08/04/2021,36047,31,Kings County,NY,48,1229720,1229628,57.1,1177839,59.5,237140,64.5,97.5,1386045,54.1,1385849,64.4,1320741,66.7,264041,71.8,D,15,16,16,15,Metro,3,4,4,3
08/04/2021,36005,31,Bronx County,NY,46.2,654538,654476,55.4,624165,58.4,138658,73.5,97.5,744916,52.5,744821,63.1,704504,65.9,151724,80.4,D,15,16,16,16,Metro,3,4,4,4
08/04/2021,36061,31,New York County,NY,65.7,1070637,1070562,73.1,1031481,73.9,212393,76.9,97.5,1207365,74.1,1207228,82.4,1155294,82.7,233468,84.6,C,12,12,12,12,Metro,4,4,4,4
08/04/2021,36081,31,Queens County,NY,61.2,1379991,1379933,71,1314136,72.9,276658,75.1,97.5,1554258,69,1554140,80.0,1471702,81.7,306422,83.2,C,12,12,12,12,Metro,4,4,4,4
08/03/2021,36005,31,Bronx County,NY,46,652988,652926,55.3,622890,58.2,138532,73.4,97.5,741805,52.3,741710,62.8,701967,65.6,151530,80.3,D,15,16,16,16,Metro,3,4,4,4
08/03/2021,36047,31,Kings County,NY,48,1227545,1227454,57,1175994,59.4,236881,64.4,97.5,1382010,54,1381814,64.2,1317226,66.6,263668,71.7,D,15,16,16,15,Metro,3,4,4,3
08/03/2021,36081,31,Queens County,NY,61.1,1377479,1377421,70.9,1312076,72.8,276431,75,97.5,1549865,68.8,1549748,79.7,1468014,81.4,306087,83.1,C,12,12,12,12,Metro,4,4,4,4
08/03/2021,36061,31,New York County,NY,65.7,1069310,1069235,73,1030322,73.8,212247,76.9,97.5,1205012,74,1204876,82.3,1153257,82.6,233263,84.5,C,12,12,12,12,Metro,4,4,4,4
08/03/2021,36085,31,Richmond County,NY,50.7,241637,241620,59.1,231329,62.1,62283,78.5,97.5,267113,56.1,267085,65.3,254193,68.2,67349,84.9,B,8,8,8,8,Metro,4,4,4,4
08/02/2021,36081,31,Queens County,NY,61,1375622,1375564,70.8,1310560,72.7,276249,75,97.5,1546897,68.6,1546781,79.6,1465525,81.3,305879,83,C,12,12,12,12,Metro,4,4,4,4
08/02/2021,36061,31,New York County,NY,65.6,1068149,1068074,72.9,1029265,73.7,212131,76.8,97.5,1203120,73.9,1202985,82.2,1151557,82.5,233116,84.4,C,12,12,12,12,Metro,4,4,4,4
08/02/2021,36047,31,Kings County,NY,47.9,1225885,1225794,56.9,1174606,59.3,236687,64.3,97.5,1379051,53.9,1378856,64.0,1314700,66.4,263379,71.6,D,15,16,16,15,Metro,3,4,4,3
08/02/2021,36085,31,Richmond County,NY,50.7,241366,241349,59,231118,62.1,62258,78.5,97.5,266600,56,266572,65.2,253782,68.1,67309,84.9,B,8,8,8,8,Metro,4,4,4,4
08/02/2021,36005,31,Bronx County,NY,46,651974,651912,55.2,622055,58.2,138447,73.3,97.5,739808,52.2,739713,62.6,700294,65.5,151388,80.2,D,15,16,16,16,Metro,3,4,4,4
08/01/2021,36081,31,Queens County,NY,60.9,1373404,1373346,70.7,1308840,72.6,276099,75,97.5,1543882,68.5,1543766,79.4,1463036,81.2,305681,83,C,12,12,12,12,Metro,4,4,4,4
08/01/2021,36047,31,Kings County,NY,47.8,1224315,1224224,56.9,1173332,59.3,236551,64.3,97.5,1376626,53.8,1376431,63.9,1312630,66.3,263204,71.5,D,15,16,16,15,Metro,3,4,4,3
08/01/2021,36061,31,New York County,NY,65.5,1067323,1067248,72.9,1028541,73.7,212046,76.8,97.5,1201742,73.8,1201607,82.1,1150384,82.4,232993,84.4,C,12,12,12,12,Metro,4,4,4,4
08/01/2021,36085,31,Richmond County,NY,50.6,241062,241045,58.9,230862,62,62222,78.5,97.5,266104,55.9,266076,65.1,253386,68,67279,84.8,B,8,8,8,8,Metro,4,4,4,4
08/01/2021,36005,31,Bronx County,NY,45.9,651376,651314,55.1,621537,58.1,138397,73.3,97.5,738715,52.1,738620,62.5,699360,65.4,151322,80.2,D,15,16,16,16,Metro,3,4,4,4
07/31/2021,36081,30,Queens County,NY,60.8,1369853,1369795,70.5,1306006,72.5,275840,74.9,97.5,1538992,68.3,1538878,79.2,1458922,80.9,305338,82.9,C,12,12,12,12,Metro,4,4,4,4
07/31/2021,36047,30,Kings County,NY,47.7,1221404,1221314,56.7,1170931,59.2,236298,64.2,97.5,1372265,53.6,1372072,63.7,1308924,66.1,262830,71.4,D,15,16,16,15,Metro,3,4,4,3
